# cS1 ebandflat_new
23.883123 -0.002603
26.189547 0.117290
10.807849 0.046529
29.006954 -0.366742
9.833257 -0.229229
7.245630 0.079949
12.428586 0.056878
17.563444 0.143132
7.932919 0.069009
27.210684 0.098276
4.758370 -0.098822
3.787854 -0.088366
26.908188 0.191259
9.656318 -0.125687
23.404243 -0.042399
8.326088 0.164214
8.573432 -0.003431
10.294377 -0.063309
12.811890 0.108746
21.256617 0.018436
4.633784 -0.424454
11.820167 -0.112090
14.184971 -0.015124
14.750873 0.072715
14.792378 0.116667
23.963556 -0.232963
6.702728 0.161703
29.006462 -0.143985
21.199387 -0.088922
28.172121 -0.048745
24.114483 0.002180
17.304413 0.050236
3.540236 -0.329874
22.384840 -0.106707
9.291113 0.143466
20.939428 0.214976
29.552887 0.177809
12.466590 -0.112060
24.463980 0.085889
26.675924 -0.086648
17.610535 -0.145941
16.025688 0.135702
16.609058 0.203904
23.283089 -0.218965
12.533933 0.112505
16.353733 0.277313
7.096781 -0.047960
7.050956 0.099912
24.825689 0.308482
13.476035 -0.042889
23.017765 -0.021589
10.529023 -0.094595
15.984657 -0.038956
10.974941 0.264025
26.341192 0.141631
28.209703 0.116079
15.293684 -0.300481
8.360604 -0.125731
17.834358 0.128566
20.577173 -0.115781
21.935526 0.171273
27.840166 -0.137900
10.007291 0.169343
16.806736 0.120528
15.896112 0.093841
15.798227 -0.204880
7.716225 0.035499
5.092382 0.114666
16.593363 0.064884
24.709930 -0.004003
18.028255 -0.229615
12.779408 -0.071080
17.316879 -0.139216
24.700237 0.292237
23.403683 -0.194836
17.243801 0.077711
16.939201 0.037114
27.628462 -0.143479
15.419662 0.251947
9.582800 0.073471
16.823105 0.039672
14.219096 0.141863
25.809402 -0.130180
16.040405 -0.077495
25.032661 -0.171228
19.883114 0.070510
25.644737 -0.078864
27.320265 0.076521
18.124428 -0.147031
3.090154 0.180246
14.051198 -0.132219
28.050501 0.086206
20.029915 -0.155658
17.623140 -0.084255
25.270502 0.154902
29.407022 0.147485
14.131387 -0.011902
15.895907 -0.106213
13.999541 0.106750
22.715530 0.009092
7.195784 -0.009865
21.536119 0.013992
15.090705 0.102202
28.436918 -0.057486
25.343390 0.073693
9.873123 0.114768
4.475242 0.164692
8.752597 0.148221
10.129520 -0.138421
20.065073 0.078446
7.798666 -0.187393
24.377090 -0.131690
14.057290 0.283502
4.799971 -0.045155
3.555441 -0.139267
11.968728 -0.022227
23.151423 -0.104514
15.504968 0.085724
3.312673 -0.106835
3.277843 -0.007365
20.229721 0.072346
11.297195 -0.096289
7.815535 0.012563
17.650757 0.156115
21.404308 -0.378722
9.906886 0.106603
18.257507 -0.070226
12.907248 0.007853
27.701696 -0.059474
19.097618 -0.058899
8.589583 -0.000821
28.056244 -0.003366
18.278250 0.087521
18.992517 0.128717
10.657518 0.162989
9.898721 0.117568
10.738380 -0.048636
6.514070 -0.128015
27.321276 0.247324
11.526971 -0.035534
25.495974 0.095487
26.809647 0.032164
26.227448 0.136922
15.344774 -0.049374
14.133543 0.046030
9.162270 -0.116349
24.559126 0.140334
19.678123 -0.192087
17.224049 0.170765
20.348877 -0.012519
15.288121 0.207834
12.385853 0.070859
26.079355 0.052128
4.123767 0.111273
27.935738 -0.318764
12.098121 -0.095504
23.393950 0.362667
25.173700 -0.033829
9.958510 0.222922
26.439896 0.079063
27.943624 0.061591
11.416910 0.208376
28.082975 0.042009
20.422857 -0.105283
17.031591 -0.037509
15.186572 0.018539
8.379572 0.141225
23.733713 -0.252514
11.023713 0.169701
27.878691 0.099119
14.658065 -0.057909
21.340508 -0.037702
15.516247 -0.062776
5.052164 0.131314
9.611687 0.128470
17.819159 -0.106596
8.598810 -0.179282
22.859404 0.042218
16.796316 0.012228
26.029819 -0.177569
21.604521 -0.106643
8.144767 0.047216
18.042580 -0.177659
16.143995 -0.157559
11.192300 -0.133742
15.568623 0.086328
18.284216 -0.075370
24.245371 0.003446
9.118487 0.144062
20.866928 -0.029404
24.811661 -0.273078
28.749899 -0.075329
5.406279 0.257985
20.937622 0.011055
25.791653 0.210175
10.737345 -0.212577
21.882322 -0.172783
17.382982 -0.245723
6.650310 -0.095634
10.877088 -0.017249
24.199135 -0.132098
24.615751 0.070387
29.700975 0.168757
5.822235 -0.073816
7.354506 -0.115283
20.226538 0.033944
28.155525 0.014826
21.142811 -0.160068
12.133221 0.144471
6.606862 0.289871
20.329496 0.191151
22.830235 -0.026248
11.099251 -0.010645
17.829044 0.150501
20.041983 0.004960
28.514688 -0.011121
15.090468 -0.002834
3.485504 0.157494
19.068441 0.131299
24.558758 -0.048810
24.891600 0.048251
9.803217 0.093310
18.803696 -0.009036
20.497963 0.072986
12.152230 -0.033961
29.773550 0.133102
15.663852 0.052015
19.848705 0.082636
6.983022 -0.288550
21.637756 -0.002920
16.031778 0.085369
3.439410 -0.145729
18.412617 0.148794
23.924864 0.090215
5.983577 0.116120
28.209127 0.004073
29.922089 0.096889
29.546772 -0.072941
7.416370 -0.234443
5.714555 -0.054334
27.515724 0.115655
24.105268 -0.078362
16.749374 0.066966
26.364517 -0.277039
17.410309 0.141671
28.852789 -0.073163
26.901974 -0.082036
18.793842 0.118749
3.370139 -0.132616
25.212574 -0.025066
7.492996 -0.210655
29.957106 0.089539
28.690849 -0.118351
21.882313 0.167204
10.839247 0.098829
17.838459 0.058390
26.396585 0.003722
20.931110 0.210972
3.057217 0.172752
15.423416 0.033223
12.841939 -0.028455
5.968378 0.034587
3.648524 0.152702
26.662838 0.126936
11.955055 -0.070536
21.670536 0.149044
29.144608 -0.072983
15.952712 0.013510
24.483261 0.006418
28.401257 0.154323
20.831200 -0.129304
19.752470 -0.208892
17.546936 0.208919
14.635531 -0.052698
21.178221 0.177296
16.773190 0.166205
15.806276 -0.097849
19.902697 -0.186642
22.800093 -0.295785
24.486364 -0.215709
21.458721 -0.111774
27.891338 -0.189243
18.647942 0.057810
6.330967 0.293012
18.438580 0.080159
23.850346 -0.008920
26.251135 -0.090036
23.460550 0.226723
22.284079 0.273909
18.474716 0.130517
27.607759 -0.286277
16.627453 -0.086690
3.712194 -0.176754
26.827147 0.082017
18.453337 -0.060600
10.406761 0.103840
18.805880 -0.184530
25.378517 -0.213254
10.744604 0.170696
24.221792 0.109525
12.794664 -0.161823
8.619554 -0.087130
10.977682 -0.018616
7.459898 0.137275
27.958338 0.054830
27.705099 -0.061506
29.172220 0.134735
23.245258 0.152860
14.675488 -0.114700
3.640485 0.008197
22.994848 0.096943
27.638142 0.097620
26.155231 -0.250518
13.122840 0.190809
9.499089 0.083135
18.529663 -0.282777
18.332642 -0.273735
11.718289 0.081767
7.857664 0.053595
26.932972 -0.078694
21.299662 0.035071
12.438610 0.043819
6.628180 0.164231
22.932180 -0.266711
16.580547 0.130163
23.460794 0.108565
7.771401 0.223595
18.617336 0.083125
19.483027 -0.271891
22.644396 -0.205133
21.668959 -0.215126
17.976923 0.203913
24.216478 -0.075034
25.091194 -0.074314
26.834904 -0.316654
19.627495 0.170116
15.011378 -0.167317
21.265036 -0.043461
26.816801 0.152573
3.050217 -0.145558
29.769884 0.063493
19.325821 -0.115732
29.603151 -0.014748
13.585700 0.036296
23.930149 0.121435
9.767796 -0.063565
14.595061 0.055181
12.043107 0.003756
9.535292 -0.138762
3.111936 -0.230296
7.456524 0.055930
15.464392 0.079743
20.721708 0.259592
15.939873 0.237785
14.736693 -0.130438
13.536217 0.136267
18.613924 0.053302
16.928017 -0.158508
11.511153 -0.068799
20.431185 -0.070828
5.211165 0.239041
11.093721 0.055215
18.206434 0.152324
6.475970 -0.275919
15.271903 0.056614
27.410730 0.076149
25.561119 0.164590
16.391535 -0.077948
3.820490 0.089643
22.009144 0.071552
17.511465 -0.064186
27.338455 -0.089087
7.355794 0.065899
16.132877 0.064327
23.231750 0.240364
14.499179 -0.086551
25.756680 0.169967
15.908191 0.047506
26.712467 -0.189906
19.648155 -0.256190
5.060316 0.135721
23.422619 -0.099935
16.452946 0.033423
28.239374 0.197225
7.339252 0.039052
23.230043 0.146993
28.164572 -0.211792
19.787239 -0.151406
11.485355 -0.129071
25.705624 -0.068819
19.716478 0.195150
20.478714 -0.032546
17.804071 0.017077
29.492634 -0.046853
15.446823 0.026562
11.379930 -0.042688
28.556009 0.282697
19.216072 -0.073289
14.135518 -0.264227
29.130241 0.149257
18.708492 0.095565
10.950473 -0.019872
12.326195 -0.002819
23.000210 -0.258963
19.977493 -0.074662
6.278286 0.003015
10.916221 0.037619
14.604903 -0.212223
22.436310 -0.012699
8.889027 0.011567
29.710220 0.339196
28.793535 0.120305
15.932823 0.166550
11.371961 0.054253
16.371407 -0.151295
4.238143 0.319054
6.841063 -0.036180
16.125343 0.160313
21.573709 0.126588
19.852827 0.385107
25.688759 0.075970
3.966307 0.079867
20.820143 0.040550
7.637531 -0.003521
17.652199 -0.376227
3.439370 -0.120760
28.336807 0.197510
25.328026 0.033139
23.199345 -0.079544
20.053152 -0.099634
29.318546 0.062008
12.610960 0.315266
27.918039 0.019272
5.907068 -0.093940
19.964659 -0.077867
8.598435 -0.061247
29.497087 -0.091118
9.958518 0.059110
13.183205 -0.218273
13.089212 0.082792
25.439718 0.272334
14.857093 0.040671
6.374812 -0.064215
23.535784 -0.109438
3.587720 0.155510
20.155973 -0.061862
23.943995 -0.132376
29.492977 -0.057170
19.037849 -0.085903
9.272632 -0.229127
19.942362 -0.246286
23.421991 -0.142019
20.892355 -0.105989
15.629472 0.158814
28.513422 0.083782
26.745943 -0.027427
19.357338 0.065703
15.217643 0.054266
22.152067 -0.001942
24.077116 -0.291557
18.587254 -0.023067
22.879004 0.063411
16.867283 -0.009952
4.522031 0.145443
25.636786 -0.027542
19.425270 -0.172760
20.176950 -0.089846
6.280656 -0.068608
12.218503 0.025867
13.071842 0.085637
17.963261 -0.005989
17.216265 -0.066214
26.518742 0.064287
29.622728 -0.085491
17.585981 0.044579
11.190051 -0.029361
15.733211 0.064563
5.470207 -0.113461
23.139118 0.016987
9.184427 -0.205235
25.760351 0.040757
7.836384 -0.086766
6.393136 -0.187049
12.864067 0.056231
20.871904 0.108607
9.378990 0.153784
7.180164 0.008393
14.188604 0.045117
17.675968 0.116740
22.420109 0.181227
16.192715 0.245521
26.404963 -0.000263
8.800591 -0.101378
3.375416 0.210770
20.105341 -0.063003
13.967580 0.077538
21.323013 0.170012
6.020699 -0.048151
18.866951 -0.114950
19.327600 0.033483
25.941168 -0.017925
8.453054 -0.063828
18.131626 -0.224435
27.143854 0.122408
19.485609 -0.214740
7.006862 0.186657
8.258803 0.013478
25.884422 0.150300
6.448350 -0.018130
13.695496 0.172421
26.556433 0.280506
11.140815 0.113547
24.988420 -0.332603
18.729469 0.045167
3.203954 -0.208123
26.590374 0.085308
22.509270 -0.099408
22.058168 0.059542
10.756983 -0.000446
23.563871 0.056094
16.666183 0.223191
13.473472 0.073640
14.594772 -0.090993
26.599531 0.099568
23.983692 -0.095769
17.983135 -0.184846
24.711908 0.097229
19.320450 -0.235319
27.497904 0.014801
15.027652 -0.016753
24.146608 -0.207986
27.002310 -0.021679
18.000074 0.110804
8.665468 -0.015344
25.085161 0.069109
28.594933 -0.195817
3.139078 -0.043045
18.145657 0.190942
9.718418 -0.122059
29.471283 0.071984
12.592825 0.012226
29.529953 -0.088802
17.543427 0.064021
27.814266 -0.018519
14.698582 -0.067916
4.223748 0.055323
6.875521 0.028836
21.626831 0.129742
28.626064 -0.074861
26.372967 0.011790
20.749432 -0.050392
6.448125 0.083333
24.763571 0.112724
5.085701 0.044221
4.926406 0.167827
12.919792 0.114657
29.294228 0.014722
27.915400 -0.124609
21.552639 -0.042185
15.127336 0.092579
29.422665 -0.232325
18.522081 0.056584
29.349945 -0.111822
17.100439 -0.079243
14.984541 0.033151
26.923603 0.168007
25.290646 0.132317
21.994333 0.018552
21.023212 0.194881
25.315266 -0.018448
29.166956 0.159804
10.036537 0.081432
14.570945 0.153048
25.744534 -0.250393
24.472572 0.179936
13.981082 -0.052225
5.087555 -0.110428
5.663002 0.038201
27.591112 -0.099563
16.288328 0.170997
4.892778 0.022698
20.570927 0.163548
16.035173 0.021030
12.583869 -0.030735
25.566534 0.087758
10.266098 -0.021206
11.562245 0.344154
28.219921 0.160249
22.224241 0.068991
8.929659 -0.003956
8.635894 0.379682
19.047804 -0.162858
10.228499 -0.004077
7.966536 -0.094280
13.426202 0.022586
6.769606 -0.213540
15.699729 -0.182430
14.530218 -0.185632
20.332258 -0.110375
24.523386 -0.056348
27.085684 -0.070887
13.185239 0.002906
13.331548 0.070289
15.928644 0.207500
6.682937 -0.110902
22.223063 -0.228411
6.807485 -0.108683
16.970198 0.005845
27.776348 0.167395
5.360741 -0.001302
10.181079 0.135223
20.757324 -0.097254
13.930635 -0.007794
5.388127 -0.032166
7.748834 -0.166418
12.433883 -0.155358
24.918837 -0.044503
16.913803 -0.078854
22.132109 -0.048534
22.994841 -0.070661
6.355115 0.054661
9.022581 0.042620
22.398893 -0.130876
19.597538 0.022869
17.217901 0.041491
13.206609 -0.028067
17.394808 0.262897
13.292735 -0.040934
9.778032 -0.049459
29.599255 0.369301
25.036755 0.076151
19.550446 -0.165286
19.716650 0.112787
26.274525 0.057737
13.037150 -0.038338
11.419863 0.073360
12.762362 -0.000517
24.888662 -0.202446
27.317049 0.270644
26.650848 0.114692
8.548601 0.056966
20.378349 0.010510
12.405342 -0.193785
18.628178 0.109318
6.169700 -0.014375
4.580151 0.006618
12.716046 0.142613
23.079191 -0.059342
12.075036 0.093487
11.033733 -0.178866
7.838145 0.192408
15.669962 0.083804
9.987679 0.147182
20.226820 -0.208876
7.480343 0.211493
9.840794 0.164266
20.791845 -0.017325
29.758593 0.007847
29.582527 0.124013
4.155170 0.045372
24.913157 -0.042132
20.034140 0.025190
17.301346 0.087660
18.696959 -0.004346
5.123551 0.264801
19.044615 -0.043020
10.653821 -0.043689
27.880234 0.057811
12.701826 -0.053909
24.879858 -0.026922
10.271164 -0.119021
26.426342 -0.007626
13.363461 0.106264
19.836401 -0.136716
19.685205 -0.125506
23.145258 0.103425
12.684410 -0.030075
25.653212 0.003168
23.855692 0.182854
18.816132 0.047988
5.710174 -0.189968
27.754496 0.180635
17.518433 -0.179198
8.766160 -0.016007
7.072608 -0.085812
10.506148 0.062371
9.839848 0.049847
21.995142 0.130926
23.780842 -0.006944
25.783478 0.213118
26.409561 0.096925
27.203371 -0.324320
9.045108 -0.113157
13.892892 -0.018129
9.548303 -0.031682
19.233095 0.088152
14.580075 0.043128
27.605822 0.065849
14.470994 0.184444
9.356811 -0.109435
15.980258 -0.026436
22.007370 -0.010299
10.650956 -0.144049
21.132494 -0.012928
12.757890 -0.031553
12.775328 -0.001085
23.873682 0.101684
20.156540 0.111913
6.882743 0.138148
22.342203 0.103674
10.137178 -0.056823
21.960810 0.047062
8.288610 0.094759
15.832623 0.123807
24.629145 0.057202
11.008453 0.195052
8.519265 0.082265
25.756491 -0.264794
12.576949 0.009398
4.501906 -0.110715
28.158712 -0.318170
13.251896 0.152221
5.923595 0.165115
14.250937 -0.068316
24.349340 -0.217108
13.720443 0.285619
10.999368 -0.083622
4.208361 0.084971
18.099989 0.095586
25.079163 -0.179585
15.732706 0.262583
3.246299 0.096877
8.144686 -0.065606
15.557846 0.037743
14.790769 -0.112605
23.321877 0.072725
6.719937 -0.153842
22.019495 -0.138793
17.595907 -0.029427
27.793930 -0.394079
10.539558 0.034281
25.630123 0.074591
26.605846 -0.153477
18.387178 0.234847
13.170797 0.004616
24.641157 -0.039619
20.869471 -0.082413
22.366564 0.065504
26.932379 0.034237
26.590622 0.171331
15.452033 -0.124789
27.857487 0.066159
26.438200 -0.055134
29.808985 0.367893
5.932265 0.034518
14.589802 -0.116489
16.800941 -0.134800
14.880651 -0.026891
27.729856 -0.010430
11.746870 -0.065948
18.452785 0.208768
17.731146 0.060114
9.077817 -0.132025
8.028723 -0.032731
24.160324 -0.066524
8.703837 0.030197
21.915144 0.061952
25.184544 -0.320070
4.020370 0.007704
17.571892 0.056371
16.191204 0.170271
6.562281 -0.238980
6.892032 0.003505
8.666279 -0.087306
19.114691 0.021742
29.348558 -0.078582
24.913239 0.248809
21.114164 0.046509
8.421836 -0.000601
21.157681 -0.094567
23.322756 -0.031939
12.957569 0.301459
12.929204 -0.168083
29.184732 0.064806
3.331794 -0.026858
14.985038 -0.025925
25.195436 0.237537
28.587627 0.037071
21.761353 0.041520
22.167479 0.077375
21.786724 -0.153304
5.680367 -0.154231
29.848471 -0.012269
3.034895 0.161461
5.151793 0.030797
27.915722 0.199712
16.078417 0.062843
10.224868 -0.031729
7.313004 0.129801
12.202353 -0.045420
13.555465 -0.023710
7.595800 -0.161764
11.901563 -0.009406
11.681794 -0.063646
12.403060 0.107377
16.088148 -0.094269
26.163910 -0.026444
20.156305 -0.009201
27.495401 -0.144895
19.069714 0.049601
27.077293 -0.071949
22.825935 0.098159
19.808851 -0.299853
28.290194 0.068259
23.735882 -0.047763
15.279868 0.081279
18.555820 -0.081643
13.230424 0.223005
21.046484 -0.207427
26.449774 -0.037677
15.526447 -0.062568
3.859266 -0.040897
10.499015 0.208838
24.271814 -0.041539
11.830665 0.154498
23.268312 -0.074675
20.911852 -0.152762
15.954710 -0.132078
11.394969 -0.022017
24.543734 0.018507
15.269108 0.079100
10.810861 -0.044352
24.335432 0.132379
8.487631 0.186756
17.183743 0.212171
25.900909 0.061527
24.132462 0.016741
21.763832 -0.172714
8.583987 0.148047
14.419745 0.038594
11.966592 0.178091
18.090284 -0.105118
23.930986 -0.018225
7.707322 -0.131048
21.441229 -0.048756
24.979912 0.000831
12.946781 0.097497
8.111724 0.022060
24.276817 -0.097556
28.476532 -0.125189
10.851001 0.131565
26.042065 0.106560
26.145811 0.071797
3.883936 0.099203
28.685806 -0.106346
5.318748 0.041787
29.627251 -0.200164
26.988083 0.131680
20.685249 -0.168989
18.060524 0.067778
19.251219 0.047520
29.302851 -0.109022
7.477222 -0.184558
4.837554 -0.263965
23.633957 -0.080280
8.725301 -0.067622
16.110138 -0.164285
29.002922 -0.079254
17.793943 -0.064076
17.949043 -0.066495
19.247366 -0.000981
27.453499 0.111727
25.708967 0.012406
28.435225 -0.167097
9.258237 0.207726
25.642593 0.245395
29.269726 -0.125453
12.696988 -0.017676
11.094657 -0.221313
23.235315 -0.095418
14.146349 -0.050983
22.547245 0.170427
4.815771 0.207505
9.432821 -0.221272
11.614514 0.118344
21.781773 0.133055
26.545801 -0.041545
19.405628 0.032001
8.599358 0.055223
10.488254 -0.166983
26.909397 0.033657
11.064734 0.010152
13.603156 -0.132326
3.539480 -0.014143
16.700443 0.013305
22.248116 -0.122403
14.769105 -0.084269
26.072165 0.028215
28.992170 -0.271191
25.582703 0.132197
8.467726 0.010112
5.292392 -0.257923
15.679290 0.054332
9.230139 -0.105713
4.309197 0.121801
6.224989 0.165359
25.469368 0.026767
10.672070 0.054944
21.228121 0.090895
19.755516 -0.110203
12.580066 0.057592
7.481265 -0.029822
24.017147 -0.032595
16.543472 -0.101616
12.669100 -0.132218
13.247567 0.024060
20.130194 -0.081764
22.465363 -0.029307
29.837919 -0.078177
22.965086 -0.256545
15.708294 0.059401
29.502716 0.078279
20.599794 0.077689
25.177744 -0.118597
29.124527 0.055872
29.677261 0.023622
13.842743 0.207359
8.673798 -0.021457
5.533514 0.170255
15.459590 -0.207658
6.638648 -0.106203
17.389353 -0.192447
7.052295 -0.343865
18.752531 0.055800
13.685526 -0.149615
14.738485 -0.038597
7.411737 0.259938
6.630010 0.090665
22.584318 0.032783
8.181069 -0.210600
9.585574 -0.107472
6.653717 0.083865
29.428478 0.000825
23.320601 0.189907
17.712910 -0.277499
10.453466 0.147870
5.090040 -0.047445
14.782458 -0.060618
23.998806 -0.050605
22.944881 0.070761
27.304596 0.165647
25.066423 0.088627
19.168987 0.023901
18.048481 0.037186
24.057566 -0.245705
10.553802 0.171487
19.640871 0.023746
24.866697 0.067523
12.609555 0.104643
24.538916 0.181875
26.010347 -0.002365
17.693859 -0.059827
20.122957 -0.045720
14.009990 0.178995
27.640102 -0.170369
18.971794 -0.023714
17.381111 0.016810
14.924744 0.224825
13.736100 -0.059807
23.580692 -0.261289
24.781210 0.059956
23.736141 -0.005840
15.866881 -0.050083
7.982270 0.047487
20.508272 -0.026562
19.592424 0.276641
7.254080 0.188540
26.601131 -0.034324
24.613546 0.066808
25.475836 0.053852
9.589032 0.117535
11.110783 -0.105832
25.675972 -0.231703
17.099169 -0.003320
20.947134 -0.036598
27.249283 -0.225039
8.032284 0.050143
21.664953 0.030916
29.951029 0.006086
29.106752 -0.128696
13.061689 -0.063409
23.014240 0.108223
24.246778 -0.021179
11.035719 -0.123219
18.931538 -0.062007
19.361225 0.036802
28.471672 -0.223800
11.029872 0.203754
13.821946 -0.046471
24.861914 0.003320
5.638250 -0.118091
6.157599 -0.124858
27.939619 0.037255
6.012696 -0.027014
22.072626 0.090155
8.247073 0.133918
11.488576 0.216211
4.064763 0.064852
10.581937 -0.055451
13.181224 -0.191692
27.872787 0.169650
19.405479 -0.270122
8.277712 0.049604
27.623207 -0.107978
14.271604 -0.198680
26.994219 -0.231960
21.714701 -0.010636
10.151309 0.220893
9.020932 0.049337
16.766611 -0.048894
24.889984 -0.165352
8.108134 0.169914
3.979765 0.208724
22.226414 0.008946
20.421316 -0.117995
9.355458 0.007025
19.958479 -0.105153
11.350574 -0.018339
16.231834 0.197468
29.269115 -0.172077
7.199846 0.052492
19.929478 0.102505
28.676132 0.015788
8.084706 -0.267992
11.274735 0.096185
16.495110 0.189420
16.754356 0.099139
18.750359 -0.111020
14.629081 -0.027267
7.038124 0.152428
23.898600 0.083609
28.783484 -0.126960
9.613822 -0.001113
28.735283 -0.174160
27.965038 0.199704
21.983347 0.049923
25.198971 -0.219130
6.921837 0.236527
11.183849 0.018808
10.332599 -0.055292
28.122484 0.056166
16.562805 -0.044757
15.892725 -0.040931
22.319893 -0.069094
4.559641 0.127109
21.155495 0.227123
8.396794 0.017193
7.674415 -0.107402
21.288246 -0.156571
27.746368 0.054341
28.231977 -0.107866
18.840710 0.297794
15.508845 -0.132603
19.806564 -0.214180
7.057601 -0.160095
23.565283 0.175204
20.531437 0.156814
29.983665 0.117100
3.600951 -0.099717
23.740164 0.147867
23.009756 0.235940
6.227970 0.075559
13.865563 0.097720
10.587753 -0.062333
18.715313 -0.000624
28.155954 0.217476
12.171330 -0.323856
14.641825 -0.103424
28.070732 0.099236
25.948040 0.007154
12.937802 0.262774
20.597404 -0.005280
14.847454 -0.065900
17.280422 0.303667
14.863022 0.104710
16.597273 0.050334
28.729893 0.044521
22.517286 0.109384
13.258256 0.381696
17.891876 -0.030108
5.284994 -0.019741
16.564432 -0.070836
10.013938 0.110083
29.514334 0.039919
19.062185 0.129225
6.351711 0.169187
22.397335 -0.032682
20.264856 0.080976
11.267996 0.159088
27.435717 -0.072631
14.202183 0.149609
11.596378 -0.026099
13.441446 0.058514
7.548679 0.100625
12.013970 0.141750
28.549086 -0.039480
3.493225 -0.056342
5.116800 -0.045260
25.526539 -0.358071
15.625174 -0.091093
22.090633 0.092050
17.667156 0.026500
11.584327 0.205026
28.857613 0.192726
28.506012 -0.255791
18.135935 -0.026690
6.782161 0.041338
26.885897 -0.257912
7.984865 -0.074206
19.287868 -0.059244
9.002766 -0.020063
28.184008 -0.188931
25.277027 0.091535
26.152266 -0.103551
29.172033 0.017035
13.918973 0.109616
22.766809 0.085547
14.402604 0.021566
17.244614 -0.048346
6.319903 0.252717
5.322896 0.012869
29.329187 0.203386
27.614147 0.229174
26.727760 0.145743
10.623281 0.083816
28.484365 -0.346665
20.189157 0.019296
28.088215 0.214301
23.186781 -0.058086
16.628189 0.096057
12.450199 -0.068600
14.059836 0.012612
21.564568 -0.071847
26.179127 -0.274013
5.659585 -0.118478
6.846271 0.136286
7.787150 0.117263
20.654570 0.033642
15.055895 0.067838
11.094275 -0.088159
25.595156 -0.021704
19.998421 0.161880
24.187178 -0.139498
9.558782 -0.168431
15.778694 0.061738
11.560602 0.114310
29.073635 -0.120502
27.438452 -0.103738
16.461306 0.109889
19.500765 -0.105834
25.303787 0.052529
4.752985 0.009298
17.117147 -0.132662
20.122751 0.236176
5.565022 0.143663
13.384452 0.080334
29.137514 0.160784
8.943122 -0.211969
23.673780 -0.163152
9.642118 -0.010219
25.799685 -0.175434
27.530016 0.010449
8.520571 0.111707
21.868118 -0.127785
24.328093 0.089374
26.393196 -0.022327
16.488729 -0.022720
12.228415 -0.105910
4.707397 0.036238
6.831008 0.038140
8.660896 -0.131301
20.664833 0.093728
16.872383 0.241662
27.235043 0.006297
12.829373 0.105004
21.611319 -0.219998
12.859499 -0.211087
5.835198 -0.112897
10.384587 -0.124710
27.397316 -0.057860
4.035638 0.037648
22.185726 -0.066834
14.133815 0.070950
14.245261 -0.054052
14.432519 -0.045075
25.306486 -0.052498
16.593483 -0.076279
24.454706 0.201873
25.671717 -0.046492
17.545856 -0.215549
20.982046 0.148009
26.397633 0.141013
4.654709 -0.062673
24.112398 -0.252195
11.310085 0.075241
11.815501 -0.058606
18.751707 0.088772
29.905260 -0.170491
27.405012 0.084348
21.619326 0.041013
14.358343 -0.066457
7.163694 -0.075829
3.695535 0.031418
27.038557 -0.194043
15.550571 -0.113725
13.928965 -0.116759
11.273140 0.268095
16.639877 -0.116279
20.516674 0.251375
19.986910 -0.081735
25.227169 -0.090552
13.235837 0.290201
27.086929 -0.021239
17.887974 -0.074297
22.742090 0.024400
22.349598 -0.094915
19.170341 -0.042735
26.536430 0.092790
6.511504 0.078165
28.881969 0.187730
21.241426 0.189515
26.400869 -0.036545
28.504526 0.198606
18.053694 -0.037076
7.663886 -0.144025
7.559353 -0.232795
20.490137 -0.026981
15.759060 0.018044
25.875750 0.125561
15.716409 0.077078
17.862701 0.216901
26.606506 0.120591
24.496792 0.009190
3.421282 0.150048
21.282103 -0.117625
23.160324 -0.038546
19.603243 -0.046024
3.578844 0.038423
11.909602 -0.108394
18.529591 -0.189359
6.184348 0.167436
5.939892 0.103646
16.401091 0.067861
10.689940 0.134394
6.602344 -0.031984
3.446983 0.063663
12.435941 0.051219
19.667549 0.186851
14.170378 0.090233
10.647714 0.004523
24.139439 0.417981
23.177126 0.024265
20.575836 0.004819
14.176346 -0.032957
17.489115 0.059119
13.775991 0.092118
24.767162 -0.086884
6.592365 -0.012848
24.028582 0.115657
28.560062 0.128137
22.011677 0.042468
11.784390 -0.054253
19.289076 -0.150731
4.781768 -0.139267
22.486761 -0.114364
25.402060 0.029582
5.474160 0.085518
16.474739 -0.065481
26.658031 -0.109677
27.497314 0.027769
24.755203 0.098937
19.628332 0.168923
7.498003 0.045178
19.194613 -0.083052
23.351732 0.049005
11.957924 -0.050777
28.157320 0.090133
11.892482 0.003300
11.899530 0.246969
8.252637 0.079740
12.128925 0.019787
10.019171 -0.039640
16.290283 0.193890
9.167334 -0.259710
10.705968 0.090403
26.345852 0.180719
22.275801 0.148556
16.646315 0.179335
12.353976 0.116102
25.335920 -0.034350
18.986496 0.016338
17.249027 0.112382
19.824621 0.272302
3.246209 -0.137503
7.111598 -0.186789
16.601028 0.177581
16.140955 0.135286
21.096203 0.074069
27.789446 -0.088672
3.371894 0.034692
16.518951 0.270981
11.551562 0.066945
26.762716 0.019280
11.518802 0.059506
11.397111 0.037606
4.399527 0.161802
22.679157 0.074894
20.387007 -0.160315
7.838726 -0.037749
24.120687 0.250418
6.711124 -0.058029
21.746439 0.071812
4.567421 0.113316
17.598967 -0.227184
3.334290 0.148076
11.961478 -0.086228
9.186192 -0.019865
17.509027 0.085378
29.585730 -0.143182
13.162225 0.123263
6.807067 -0.227809
3.505800 -0.118029
23.519436 0.107692
21.876270 0.023575
17.012280 -0.100771
